# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.0 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-17T00:00:00.0
# Date end (ISO 8601): 2022-07-18T00:00:00.0
# Latitude (positive North, ISO 19115): 41.8900
# Longitude (positive East, ISO 19115): 12.4900
# Altitude (m): 39.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2022-07-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-07-12T00:00:00.0/2022-07-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T01:00:00.0/2022-07-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T02:00:00.0/2022-07-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T03:00:00.0/2022-07-12T04:00:00.0;2.6094;0.6330;0.0571;0.5760;1.4419;0.2441;0.0000;0.2441;0.0000;1.0000
2022-07-12T04:00:00.0/2022-07-12T05:00:00.0;149.4839;71.1990;38.8354;32.3636;287.2986;62.5033;30.7936;31.7097;204.5826;1.0000
2022-07-12T05:00:00.0/2022-07-12T06:00:00.0;385.5883;241.0273;174.0839;66.9434;584.7620;225.2810;166.8814;58.3996;559.0868;1.0000
2022-07-12T06:00:00.0/2022-07-12T07:00:00.0;617.8645;430.9332;342.4880;88.4453;727.2415;414.3219;336.5270;77.7949;714.2953;1.0000
2022-07-12T07:00:00.0/2022-07-12T08:00:00.0;830.4783;611.4132;507.9053;103.5079;804.5911;589.9930;486.1574;103.8356;772.2307;1.0000
2022-07-12T08:00:00.0/2022-07-12T09:00:00.0;1008.9326;765.5026;651.1589;114.3437;849.8598;725.3400;562.5089;162.8312;733.3806;1.0000
2022-07-12T09:00:00.0/2022-07-12T10:00:00.0;1141.0562;881.2000;759.6908;121.5092;877.0031;846.5140;711.8914;134.6226;823.3352;1.0000
2022-07-12T10:00:00.0/2022-07-12T11:00:00.0;1217.8336;949.5042;824.0912;125.4130;891.5144;818.8756;524.6719;294.2037;566.9576;1.0000
2022-07-12T11:00:00.0/2022-07-12T12:00:00.0;1234.0211;964.3690;837.5213;126.8477;894.1855;941.2991;796.3565;144.9427;850.0732;1.0000
2022-07-12T12:00:00.0/2022-07-12T13:00:00.0;1188.5040;925.7102;802.8428;122.8674;889.9628;900.9729;756.9465;144.0263;839.9276;1.0000
2022-07-12T13:00:00.0/2022-07-12T14:00:00.0;1084.3741;836.5068;722.8159;113.6909;878.0338;827.8483;723.1155;104.7328;878.3307;1.0000
2022-07-12T14:00:00.0/2022-07-12T15:00:00.0;928.7180;702.5805;600.4730;102.1075;851.2827;688.9946;595.0475;93.9471;843.4238;1.0000
2022-07-12T15:00:00.0/2022-07-12T16:00:00.0;732.1349;533.9782;444.7667;89.2116;798.6271;516.7141;436.3422;80.3719;783.3688;1.0000
2022-07-12T16:00:00.0/2022-07-12T17:00:00.0;508.0132;345.3532;272.1061;73.2471;700.7405;327.5232;263.3998;64.1233;677.6973;1.0000
2022-07-12T17:00:00.0/2022-07-12T18:00:00.0;271.6183;158.2182;109.1048;49.1134;509.3484;143.8285;99.5145;44.3140;458.8548;1.0000
2022-07-12T18:00:00.0/2022-07-12T19:00:00.0;50.9768;20.4934;9.2734;11.2201;116.0303;16.2662;4.5725;11.6937;47.7132;1.0000
2022-07-12T19:00:00.0/2022-07-12T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T20:00:00.0/2022-07-12T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T21:00:00.0/2022-07-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T22:00:00.0/2022-07-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-12T23:00:00.0/2022-07-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T00:00:00.0/2022-07-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T01:00:00.0/2022-07-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T02:00:00.0/2022-07-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T03:00:00.0/2022-07-13T04:00:00.0;2.1968;0.5181;0.0375;0.4806;0.6282;0.1860;0.0000;0.1860;0.0000;1.0000
2022-07-13T04:00:00.0/2022-07-13T05:00:00.0;146.8240;69.1612;36.9663;32.1949;275.0097;60.6266;29.1122;31.5144;194.0016;1.0000
2022-07-13T05:00:00.0/2022-07-13T06:00:00.0;383.1710;239.2925;172.6560;66.6365;582.9894;223.5578;165.4607;58.0971;557.1981;1.0000
2022-07-13T06:00:00.0/2022-07-13T07:00:00.0;615.7191;430.8488;344.8080;86.0408;734.5845;414.0460;338.3485;75.6974;720.5600;1.0000
2022-07-13T07:00:00.0/2022-07-13T08:00:00.0;828.6153;613.4233;515.1503;98.2730;817.8785;598.3170;509.0040;89.3130;808.0060;1.0000
2022-07-13T08:00:00.0/2022-07-13T09:00:00.0;1007.3425;769.8568;663.9651;105.8917;867.9596;759.0295;661.0645;97.9650;864.0984;1.0000
2022-07-13T09:00:00.0/2022-07-13T10:00:00.0;1139.7104;886.3895;774.0730;112.3165;894.7734;879.0555;774.8652;104.1903;895.6548;1.0000
2022-07-13T10:00:00.0/2022-07-13T11:00:00.0;1216.6866;953.7578;835.6031;118.1547;904.9058;947.9242;839.4233;108.5009;909.0350;1.0000
2022-07-13T11:00:00.0/2022-07-13T12:00:00.0;1233.0129;967.4653;845.7240;121.7413;903.7504;962.0021;851.1150;110.8872;909.5125;1.0000
2022-07-13T12:00:00.0/2022-07-13T13:00:00.0;1187.5649;926.9440;808.3140;118.6300;896.7997;920.7012;811.8429;108.8583;900.6893;1.0000
2022-07-13T13:00:00.0/2022-07-13T14:00:00.0;1083.4292;835.5346;726.7592;108.7755;883.6615;826.8493;725.2822;101.5671;881.7911;1.0000
2022-07-13T14:00:00.0/2022-07-13T15:00:00.0;927.6923;700.0910;603.5254;96.5656;856.6266;671.9816;564.5074;107.4742;798.2883;1.0000
2022-07-13T15:00:00.0/2022-07-13T16:00:00.0;730.9587;531.7164;448.0072;83.7093;805.9161;474.7354;355.3700;119.3655;644.7691;1.0000
2022-07-13T16:00:00.0/2022-07-13T17:00:00.0;506.6268;344.4176;275.9910;68.4267;713.0487;326.6109;266.0049;60.6061;686.6232;1.0000
2022-07-13T17:00:00.0/2022-07-13T18:00:00.0;269.9761;158.2029;112.2656;45.9373;528.3399;143.7830;102.1698;41.6131;475.1435;1.0000
2022-07-13T18:00:00.0/2022-07-13T19:00:00.0;49.7128;20.3553;9.8591;10.4962;126.5531;16.0678;4.9895;11.0783;53.1922;1.0000
2022-07-13T19:00:00.0/2022-07-13T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T20:00:00.0/2022-07-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T21:00:00.0/2022-07-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T22:00:00.0/2022-07-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-13T23:00:00.0/2022-07-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T00:00:00.0/2022-07-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T01:00:00.0/2022-07-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T02:00:00.0/2022-07-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T03:00:00.0/2022-07-14T04:00:00.0;1.8068;0.4598;0.0672;0.3926;1.2070;0.1717;0.0000;0.1717;0.0000;1.0000
2022-07-14T04:00:00.0/2022-07-14T05:00:00.0;144.0978;73.8125;47.2803;26.5322;368.0478;64.4640;38.6591;25.8049;271.0511;1.0000
2022-07-14T05:00:00.0/2022-07-14T06:00:00.0;380.6991;248.6525;196.7965;51.8559;671.6738;231.9866;187.5651;44.4215;638.9111;1.0000
2022-07-14T06:00:00.0/2022-07-14T07:00:00.0;613.5286;440.9193;374.9951;65.9242;802.5881;422.8857;363.6945;59.1912;778.1955;1.0000
2022-07-14T07:00:00.0/2022-07-14T08:00:00.0;826.7134;623.2410;548.1454;75.0955;872.6384;606.7220;535.1624;71.5596;851.8227;1.0000
2022-07-14T08:00:00.0/2022-07-14T09:00:00.0;1005.7167;779.0072;697.7299;81.2774;913.7742;766.6846;686.7064;79.9783;899.2645;1.0000
2022-07-14T09:00:00.0/2022-07-14T10:00:00.0;1138.3285;893.6639;806.2585;87.4054;933.2556;884.8873;797.9506;86.9366;923.5999;1.0000
2022-07-14T10:00:00.0/2022-07-14T11:00:00.0;1215.4993;957.9113;863.8994;94.0119;936.5671;951.1198;858.6691;92.4507;930.8864;1.0000
2022-07-14T11:00:00.0/2022-07-14T12:00:00.0;1231.9572;968.4792;869.3998;99.0794;929.9260;962.6174;866.1553;96.4622;926.4564;1.0000
2022-07-14T12:00:00.0/2022-07-14T13:00:00.0;1186.5684;924.6494;820.8229;103.8265;911.4276;918.5670;818.5031;100.0638;908.8560;1.0000
2022-07-14T13:00:00.0/2022-07-14T14:00:00.0;1082.4146;829.6503;721.9995;107.6508;878.5578;821.5919;719.6174;101.9745;875.6384;1.0000
2022-07-14T14:00:00.0/2022-07-14T15:00:00.0;926.5836;690.5667;582.9743;107.5923;828.0887;678.1467;578.5031;99.6436;821.6556;1.0000
2022-07-14T15:00:00.0/2022-07-14T16:00:00.0;729.6858;520.1757;421.2936;98.8820;758.8939;504.2448;415.0373;89.2075;747.4423;1.0000
2022-07-14T16:00:00.0/2022-07-14T17:00:00.0;505.1306;333.1551;252.3782;80.7769;653.0181;316.1766;244.3818;71.7949;631.5858;1.0000
2022-07-14T17:00:00.0/2022-07-14T18:00:00.0;268.2126;148.9948;95.9377;53.0571;450.3204;135.3310;86.1466;49.1844;397.9144;1.0000
2022-07-14T18:00:00.0/2022-07-14T19:00:00.0;48.4102;18.0503;6.8973;11.1530;86.8811;14.2615;2.7533;11.5082;28.4169;1.0000
2022-07-14T19:00:00.0/2022-07-14T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T20:00:00.0/2022-07-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T21:00:00.0/2022-07-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T22:00:00.0/2022-07-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-14T23:00:00.0/2022-07-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T00:00:00.0/2022-07-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T01:00:00.0/2022-07-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T02:00:00.0/2022-07-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T03:00:00.0/2022-07-15T04:00:00.0;1.4432;0.3312;0.0188;0.3125;0.0000;0.0995;0.0000;0.0995;0.0000;1.0000
2022-07-15T04:00:00.0/2022-07-15T05:00:00.0;141.3067;66.4683;36.2820;30.1863;276.8501;58.1062;28.3716;29.7346;193.2423;1.0000
2022-07-15T05:00:00.0/2022-07-15T06:00:00.0;378.1736;235.8417;172.6639;63.1778;590.8768;220.1356;164.7227;55.4129;562.1353;1.0000
2022-07-15T06:00:00.0/2022-07-15T07:00:00.0;611.2934;426.5902;345.1644;81.4258;740.8339;409.8362;337.3156;72.5206;723.7214;1.0000
2022-07-15T07:00:00.0/2022-07-15T08:00:00.0;824.7731;608.3739;515.8868;92.4871;823.0358;593.4016;507.6975;85.7041;809.8545;1.0000
2022-07-15T08:00:00.0/2022-07-15T09:00:00.0;1004.0551;764.0231;664.9249;99.0983;872.2324;753.4814;659.4673;94.0141;865.0009;1.0000
2022-07-15T09:00:00.0/2022-07-15T10:00:00.0;1136.9100;880.1229;776.0499;104.0730;899.4260;873.3275;773.7006;99.6268;896.6731;1.0000
2022-07-15T10:00:00.0/2022-07-15T11:00:00.0;1214.2711;947.4829;839.3123;108.1706;910.8984;942.3112;839.3034;103.0079;910.8823;1.0000
2022-07-15T11:00:00.0/2022-07-15T12:00:00.0;1230.8531;961.3974;851.1204;110.2770;911.2877;956.6161;852.1208;104.4953;912.3594;1.0000
2022-07-15T12:00:00.0/2022-07-15T13:00:00.0;1185.5132;921.8159;814.3461;107.4697;905.2288;916.1077;813.6218;102.4859;904.4011;1.0000
2022-07-15T13:00:00.0/2022-07-15T14:00:00.0;1081.3293;831.8725;732.0306;99.8419;891.9669;823.3986;727.2366;96.1620;886.0588;1.0000
2022-07-15T14:00:00.0/2022-07-15T15:00:00.0;925.3910;697.6368;607.3871;90.2496;864.4109;684.2233;597.7793;86.4440;850.5715;1.0000
2022-07-15T15:00:00.0/2022-07-15T16:00:00.0;728.3156;529.5341;449.5844;79.9497;811.7651;512.3903;438.1212;74.2691;790.9386;1.0000
2022-07-15T16:00:00.0/2022-07-15T17:00:00.0;503.5244;341.7215;274.9031;66.8183;714.5056;323.9110;264.4468;59.4642;686.7058;1.0000
2022-07-15T17:00:00.0/2022-07-15T18:00:00.0;266.3279;155.0635;109.6152;45.4483;521.6935;140.7677;99.3555;41.4122;466.7683;1.0000
2022-07-15T18:00:00.0/2022-07-15T19:00:00.0;47.0216;18.8792;8.8700;10.0092;116.2463;14.8242;4.2516;10.5726;46.0585;1.0000
2022-07-15T19:00:00.0/2022-07-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T20:00:00.0/2022-07-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T21:00:00.0/2022-07-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T22:00:00.0/2022-07-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-15T23:00:00.0/2022-07-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T00:00:00.0/2022-07-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T01:00:00.0/2022-07-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T02:00:00.0/2022-07-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T03:00:00.0/2022-07-16T04:00:00.0;1.1439;0.2736;0.0269;0.2466;0.0000;0.0767;0.0000;0.0767;0.0000;1.0000
2022-07-16T04:00:00.0/2022-07-16T05:00:00.0;138.4520;68.9293;41.6577;27.2717;328.2733;60.0752;33.5497;26.5255;236.9343;1.0000
2022-07-16T05:00:00.0/2022-07-16T06:00:00.0;375.5955;242.3645;185.8663;56.4982;642.0366;225.9561;177.6490;48.3071;612.2529;1.0000
2022-07-16T06:00:00.0/2022-07-16T07:00:00.0;609.0144;434.9881;361.0755;73.9126;778.5197;417.1505;352.1262;65.0243;758.9727;1.0000
2022-07-16T07:00:00.0/2022-07-16T08:00:00.0;822.7947;617.4041;531.0052;86.3988;849.5117;601.0987;521.6141;79.4846;834.3430;1.0000
2022-07-16T08:00:00.0/2022-07-16T09:00:00.0;1002.3578;773.0189;677.3939;95.6250;890.2966;760.9940;671.2350;89.7589;882.1174;1.0000
2022-07-16T09:00:00.0/2022-07-16T10:00:00.0;1135.4547;887.6262;785.0920;102.5342;911.2134;879.3395;782.3087;97.0308;907.9525;1.0000
2022-07-16T10:00:00.0/2022-07-16T11:00:00.0;1213.0017;951.8790;844.4391;107.4399;917.5381;945.6809;844.1375;101.5434;917.2030;1.0000
2022-07-16T11:00:00.0/2022-07-16T12:00:00.0;1229.7001;962.1534;851.7441;110.4094;912.9056;956.9825;852.6171;104.3654;913.8413;1.0000
2022-07-16T12:00:00.0/2022-07-16T13:00:00.0;1184.3987;918.3240;803.8024;114.5217;894.3392;912.9316;805.3185;107.6131;896.0340;1.0000
2022-07-16T13:00:00.0/2022-07-16T14:00:00.0;1080.1727;823.5481;705.0845;118.4636;859.9094;815.9982;706.2966;109.7016;861.3676;1.0000
2022-07-16T14:00:00.0/2022-07-16T15:00:00.0;924.1138;684.3431;566.3402;118.0029;806.6873;672.3212;564.9639;107.3573;804.6552;1.0000
2022-07-16T15:00:00.0/2022-07-16T16:00:00.0;726.8474;513.3569;404.4934;108.8635;731.3406;497.8376;400.9501;96.8875;724.7590;1.0000
2022-07-16T16:00:00.0/2022-07-16T17:00:00.0;501.8076;325.5495;236.3111;89.2384;614.7660;308.9416;229.9357;79.0059;597.3748;1.0000
2022-07-16T17:00:00.0/2022-07-16T18:00:00.0;264.3217;141.8853;84.4115;57.4738;398.7551;128.7584;75.0639;53.6945;347.4985;1.0000
2022-07-16T18:00:00.0/2022-07-16T19:00:00.0;45.5658;16.0403;5.0754;10.9650;64.9490;12.6207;1.5387;11.0820;15.8104;1.0000
2022-07-16T19:00:00.0/2022-07-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T20:00:00.0/2022-07-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T21:00:00.0/2022-07-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T22:00:00.0/2022-07-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-16T23:00:00.0/2022-07-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T00:00:00.0/2022-07-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T01:00:00.0/2022-07-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T02:00:00.0/2022-07-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T03:00:00.0/2022-07-17T04:00:00.0;0.8544;0.1840;0.0055;0.1785;0.0000;0.0311;0.0000;0.0311;0.0000;1.0000
2022-07-17T04:00:00.0/2022-07-17T05:00:00.0;135.5348;60.2381;28.5121;31.7260;218.1259;52.5161;21.3557;31.1604;144.6605;1.0000
2022-07-17T05:00:00.0/2022-07-17T06:00:00.0;372.9659;225.6281;152.9317;72.6963;528.8671;210.5606;146.6372;63.9234;505.2301;1.0000
2022-07-17T06:00:00.0/2022-07-17T07:00:00.0;606.6923;417.0889;320.5580;96.5309;692.6858;400.8935;316.7345;84.1590;684.1435;1.0000
2022-07-17T07:00:00.0/2022-07-17T08:00:00.0;820.7786;601.3300;491.1063;110.2237;787.2262;586.6949;488.5691;98.1258;783.0787;1.0000
2022-07-17T08:00:00.0/2022-07-17T09:00:00.0;1000.6249;759.4779;641.5992;117.8787;844.6037;748.9914;642.4857;106.5057;845.7089;1.0000
2022-07-17T09:00:00.0/2022-07-17T10:00:00.0;1133.9624;876.9447;754.6245;122.3203;877.0314;870.1231;758.8663;111.2568;881.9395;1.0000
2022-07-17T10:00:00.0/2022-07-17T11:00:00.0;1211.6904;944.2741;819.6589;124.6152;891.6576;939.1793;825.7260;113.4533;898.2551;1.0000
2022-07-17T11:00:00.0/2022-07-17T12:00:00.0;1228.4973;957.6072;833.1930;124.4142;894.0093;953.0318;839.3310;113.7008;900.5944;1.0000
2022-07-17T12:00:00.0/2022-07-17T13:00:00.0;1183.2242;916.7293;794.0511;122.6782;884.5328;911.4323;798.7086;112.7237;889.7112;1.0000
2022-07-17T13:00:00.0/2022-07-17T14:00:00.0;1078.9438;824.7774;705.6017;119.1757;861.7461;816.8951;707.2912;109.6039;863.7620;1.0000
2022-07-17T14:00:00.0/2022-07-17T15:00:00.0;922.7512;688.1730;575.7447;112.4283;821.6430;675.4910;572.9095;102.5814;817.4687;1.0000
2022-07-17T15:00:00.0/2022-07-17T16:00:00.0;725.2806;517.5144;416.0313;101.4831;753.9902;501.3178;410.5869;90.7309;743.9764;1.0000
2022-07-17T16:00:00.0/2022-07-17T17:00:00.0;499.9799;328.1656;244.4242;83.7414;638.5369;311.2090;237.1734;74.0356;618.8168;1.0000
2022-07-17T17:00:00.0/2022-07-17T18:00:00.0;262.1940;143.1007;88.7145;54.3863;423.5352;129.7790;79.1699;50.6091;370.8472;1.0000
2022-07-17T18:00:00.0/2022-07-17T19:00:00.0;44.0951;15.8837;5.5148;10.3689;72.0981;12.4125;1.8402;10.5723;19.4470;1.0000
2022-07-17T19:00:00.0/2022-07-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T20:00:00.0/2022-07-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T21:00:00.0/2022-07-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T22:00:00.0/2022-07-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-17T23:00:00.0/2022-07-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
